id,ra,dec,ex,ey,ez,gama,rmag,rabsmag,redshift,rad,sern,pos,ba
8596,177.10825,-1.08266,0.15203,0.1646,0.97457,12,19.7602,-20.6521,0.24115799999999998,4.00902,3.0435,15.4697,0.4212
8627,177.28017,-1.07999,-0.20182,-0.775,0.5988600000000001,12,18.237,-20.8138,0.136972,3.52814,4.4974,67.4105,0.7669
8679,177.4895,-1.1164399999999999,0.8930299999999999,-0.42489,0.1482,12,18.8082,-20.2843,0.139414,2.9921,3.8868,42.0255,0.6648
8689,177.60163,-1.2165700000000002,-0.67033,0.62932,0.39321999999999996,12,19.0795,-20.7526,0.189995,3.09482,6.6825,-81.585,0.182
8770,177.93812,-1.1234899999999999,0.24276,0.95511,0.16983,12,18.906,-20.6713,0.17090999999999998,2.76974,4.7404,-79.72,0.3262
8793,178.18053999999998,-1.0583,0.32677,-0.049139999999999996,0.94383,12,19.197,-20.6299,0.189591,2.8712299999999997,5.9635,-7.5339,0.4352
8837,178.39421000000002,-1.05586,-0.21681,0.29775999999999997,0.9297,12,19.368,-19.6451,0.134935,2.4882,2.1868,-1.7537,0.468
8895,178.73058,-1.1809,0.35124,-0.24723,0.90305,12,18.0094,-20.4899,0.108251,2.7288900000000003,2.1285,-58.0235,0.6179
8904,178.70288,-1.21149,0.75152,0.22193000000000002,0.62126,12,19.3153,-20.3955,0.180679,2.8165400000000003,6.6059,-42.1577,0.594
8956,178.87812,-1.2030100000000001,0.06137000000000001,-0.8960100000000001,0.43978,12,18.5988,-20.9832,0.171246,2.89495,6.8439,-7.3425,0.4273
8968,178.86446,-1.10937,-0.6111300000000001,-0.7586,0.22595,12,19.4752,-20.3337,0.188187,11.3054,13.3959,-1.56,0.6507
8987,179.04254,-1.0917299999999999,-0.33200999999999997,0.5874199999999999,0.7380399999999999,12,18.8568,-20.0064,0.12648199999999998,6.831689999999999,2.0788,47.3061,0.7303
9009,179.14639,-1.2206,-0.18611,-0.02395,0.98224,12,18.6479,-20.2962,0.130907,3.87456,2.8941,46.081,0.5823
9011,179.17496,-1.1692799999999999,0.72756,-0.44755,0.51995,12,19.0477,-20.6065,0.176401,3.5264699999999998,3.2007,-85.1787,0.7967
9016,179.18667,-1.16314,-0.38197,0.72455,0.5737,12,19.5969,-19.3874,0.133159,3.1097900000000003,8.4353,-89.7996,0.551
9089,179.45354,-1.11074,-0.59217,-0.13558,0.79432,12,18.546,-20.6603,0.146274,3.35336,3.1503,45.8101,0.6766
9189,179.846,-1.07819,-0.42763999999999996,-0.80638,0.40851,12,18.7234,-20.2459,0.13231500000000002,2.75875,5.2502,-49.5667,0.7431
9219,179.97311000000002,-1.15355,-0.29948,0.68348,0.66571,12,18.5797,-20.2942,0.127058,5.04244,6.4107,15.2775,0.8416
9253,180.06004,-1.22804,0.27164,-0.40521,0.8729399999999999,12,17.8126,-20.8478,0.115995,4.42214,2.1267,73.4946,0.0681
9299,180.27553999999998,-1.0942399999999999,0.73028,-0.15089,0.66627,12,19.7499,-19.807,0.169828,3.31831,5.9522,71.0836,0.3859
9377,180.89871000000002,-1.2302,0.87355,0.19465,0.44611000000000006,12,18.5748,-20.1408,0.11929400000000001,4.5561300000000005,19.466,-0.4695,0.8524
9494,181.64517,-1.11341,0.60464,0.35111,0.7149300000000001,12,19.4672,-20.4265,0.19453900000000002,3.3746,4.32,89.1526,0.8041
9508,181.77108,-1.1823700000000001,0.16952,-0.07671,0.98254,12,19.3824,-20.7947,0.218527,3.9069599999999998,3.1924,-12.5295,0.8612
9509,181.77375,-1.23109,0.24245999999999998,-0.09566000000000001,0.9654299999999999,12,19.6869,-20.4755,0.21768600000000002,3.5255199999999998,5.9047,31.0752,0.714
9574,181.97262,-1.2001899999999999,0.73842,0.67425,-0.0105,12,19.4643,-20.5321,0.20333800000000002,4.5105699999999995,4.4066,12.9321,0.8382
9623,182.3585,-1.2355200000000002,-0.38564,-0.84554,0.36926,12,19.2984,-19.3021,0.11258800000000001,3.35206,19.341,83.1634,0.1379
9649,182.71538,-1.0975700000000002,0.97285,-0.13032,-0.19124000000000002,12,18.1563,-20.1889,0.101302,4.66656,5.4829,-10.0484,0.8758
9715,182.90008,-1.13582,0.26076,-0.3745,0.8898,12,18.6638,-19.9697,0.114667,3.6056,2.2309,-29.1344,0.1874
9916,183.98433,-1.08904,-0.06309,0.7671399999999999,0.63837,12,19.2829,-20.4099,0.179647,2.22212,2.1637,15.4918,0.6703
9996,184.35833,-1.11103,-0.61125,0.45765,0.6457,12,19.7252,-19.6845,0.159591,3.3376099999999997,2.0105,-84.8782,0.4707
10067,184.64792,-1.17678,0.64746,-0.67511,0.35359,12,19.6981,-20.3142,0.20466099999999998,2.5375,6.1427,27.1888,0.6297
10070,184.67792,-1.0518,-0.45863999999999994,0.83078,0.31535,12,18.6315,-20.7885,0.160029,3.04549,2.4448,-18.5813,0.4277
10222,185.14186999999998,-1.21489,0.38672,0.07289,0.9193100000000001,12,19.6315,-19.7187,0.15541,3.6125599999999998,2.1119,88.11,0.6849
10482,212.39307999999997,-1.07128,-0.7923100000000001,-0.6055,0.07493999999999999,15,19.7055,-19.9397,0.175808,1.8117400000000001,4.2125,-22.4457,0.4649
