id,ra,dec,ex,ey,ez,gama,rmag,rabsmag,redshift,rad,sern,pos,ba,t,p
853,178.95396000000005,0.64513,0.44892,-0.89336,0.01964,12,18.647000000000002,-19.7681,0.104401,3.19307,0.588,-5.2012,0.4978,1.71359599286716,2.379994434537722
853,178.95396000000005,0.64513,0.44892,-0.89336,0.01964,12,18.647000000000002,-19.7681,0.104401,3.19307,0.588,-5.2012,0.4978,2.221328138901874,1.872262288503008
866,178.99613,0.7691899999999999,0.03325,0.96662,0.25403000000000003,12,19.1373,-19.8715,0.13455599999999998,3.62227,0.5396,-16.7715,0.1741,2.221328138901874,2.4117276936648917
866,178.99613,0.7691899999999999,0.03325,0.96662,0.25403000000000003,12,19.1373,-19.8715,0.13455599999999998,3.62227,0.5396,-16.7715,0.1741,1.0154642920694281,1.6501294746128208
866,178.99613,0.7691899999999999,0.03325,0.96662,0.25403000000000003,12,19.1373,-19.8715,0.13455599999999998,3.62227,0.5396,-16.7715,0.1741,1.269330365086785,1.7453292519943295
866,178.99613,0.7691899999999999,0.03325,0.96662,0.25403000000000003,12,19.1373,-19.8715,0.13455599999999998,3.62227,0.5396,-16.7715,0.1741,1.5549296972313118,1.9039955476301778
866,178.99613,0.7691899999999999,0.03325,0.96662,0.25403000000000003,12,19.1373,-19.8715,0.13455599999999998,3.62227,0.5396,-16.7715,0.1741,1.3327968833411243,1.872262288503008
866,178.99613,0.7691899999999999,0.03325,0.96662,0.25403000000000003,12,19.1373,-19.8715,0.13455599999999998,3.62227,0.5396,-16.7715,0.1741,1.1741305877052763,2.5069274710464007
866,178.99613,0.7691899999999999,0.03325,0.96662,0.25403000000000003,12,19.1373,-19.8715,0.13455599999999998,3.62227,0.5396,-16.7715,0.1741,2.1578616206475347,1.8087957702486688
866,178.99613,0.7691899999999999,0.03325,0.96662,0.25403000000000003,12,19.1373,-19.8715,0.13455599999999998,3.62227,0.5396,-16.7715,0.1741,0.12693303650867852,1.2375971059596156
866,178.99613,0.7691899999999999,0.03325,0.96662,0.25403000000000003,12,19.1373,-19.8715,0.13455599999999998,3.62227,0.5396,-16.7715,0.1741,2.1578616206475347,2.6021272484279097
866,178.99613,0.7691899999999999,0.03325,0.96662,0.25403000000000003,12,19.1373,-19.8715,0.13455599999999998,3.62227,0.5396,-16.7715,0.1741,1.1423973285781066,2.2530613980290437
935,179.32979,0.7641100000000001,-0.03245,0.8912100000000001,0.45243,12,19.5786,-19.4219,0.13408399999999998,1.97734,0.9106,24.1728,0.4767,2.633860507555079,0.28559933214452665
