dum_min,dum_mean,dum_max,e_spiral_mean,e_spiral_std,e_elliptic_mean,e_elliptic_std,g_spiral_mean,g_spiral_std,g_elliptic_mean,g_elliptic_std
0.6,0.61,0.62,0.9719370220966076,0.053645731938084806,0.9971414272768454,0.048069398546552615,0.9929045875420867,0.053043813707949215,0.9718084890264481,0.04814666832934067
0.62,0.63,0.64,0.9244144930641435,0.0474397705670508,0.9112844947893058,0.04058709395857624,0.9323254882154874,0.047530024200209006,0.900273700337874,0.0399990755784487
0.64,0.65,0.66,0.9459998333391391,0.050541014797868204,0.8893547530584497,0.042813284196413455,0.9123315656565648,0.04679629777616232,0.9255609912917402,0.045121366877410675
0.66,0.67,0.68,0.9276823043377811,0.045901740712587125,0.8833703262347069,0.04315442880979554,0.8599625841750834,0.040249547762431934,0.9575101912019914,0.049255811560004685
0.68,0.6900000000000001,0.7000000000000001,0.958864287922826,0.05232351486551031,0.8456878749433613,0.04095944980577427,0.8790732659932653,0.048667958985253654,0.9176210078334808,0.04195271325226207
0.7000000000000001,0.71,0.72,0.8689855387243343,0.04798529596238925,0.906012705029456,0.04529267984891408,0.8289642697811487,0.041886095361623514,0.9652886903319884,0.04982207595509537
0.72,0.73,0.74,0.9065641636701008,0.052875603623851936,0.8695372995015851,0.04108988881472672,0.8590203367003358,0.045668350074130636,0.9242619279371461,0.04601327339276249
0.74,0.75,0.76,0.9119974248204333,0.05185478427196062,0.8844234956955136,0.04738717189914674,0.8816642066498309,0.04886031172950349,0.9234779641554733,0.04889850021010466
0.76,0.77,0.78,0.8606834816788553,0.050756512214558944,0.910967335749886,0.050961632315056016,0.8643696001683494,0.05012243189503839,0.9178343210619225,0.05066564741946232
0.78,0.79,0.8,0.8788853997397025,0.062241928322320436,0.8641258631626636,0.041964149977728724,0.8425734827441069,0.055900483311438674,0.907819625051607,0.045689634770848024
0.8,0.81,0.8200000000000001,0.8162051369067312,0.04634516130507763,0.8674353670140454,0.04379722842889185,0.7782148211279455,0.04482813636609348,0.9329516711563722,0.04932762074033883
0.8200000000000001,0.8300000000000001,0.84,0.8517176976426508,0.051010361097031554,0.9413751767104711,0.05529038944780415,0.7959075526094312,0.04358965919255321,1.0395659245116216,0.0669873233382975
0.84,0.85,0.86,0.8809814851868066,0.05563937079943373,0.9349502922519248,0.056715472288618195,0.8367815446127939,0.051576413038587635,1.0129384399530719,0.06125426972958681
0.86,0.87,0.88,0.8866699600057062,0.060061225097283184,0.8048200294517437,0.04609070385359514,0.8425511510942754,0.053592224964436615,0.8440241950094988,0.050209494695874594
0.88,0.89,0.9,0.8704246260722304,0.05761366737302673,0.8054412868146799,0.052736781626503595,0.8629267487373731,0.05643245803933644,0.7946353896438341,0.04780570365297561
0.9,0.91,0.92,0.9611554177543464,0.07302359066749763,0.86628471454463,0.058837920479509004,0.9408347916666658,0.06407764073540721,0.8681006613448764,0.062258720933173424
0.92,0.93,0.9400000000000001,0.8875011534432079,0.06468967686644889,0.864029900317172,0.05684325692530368,0.8753853261784504,0.059707080912015285,0.8769221228612569,0.064319185802637
0.9400000000000001,0.95,0.96,0.9555761601372699,0.07795505902650778,0.8493289782510235,0.06231172409651599,0.8937962415824958,0.0653990038623966,0.9084334579005475,0.07182877806780899
0.96,0.97,0.98,0.9311334405108211,0.08327582582691323,0.8062070072496594,0.06512985605302886,0.9133485311447803,0.07563204552186877,0.8078090227882682,0.06861169139366302
0.98,0.99,1.0,0.9645210985884407,0.10797062622323314,0.8013321794290886,0.08021743474498476,0.9375559217171708,0.09236394672442146,0.7898333235931452,0.0899870826279113
