id,ra,dec,ex,ey,ez,gama,rmag,rabsmag,redshift,rad,sern,pos,ba,dum_mean
6634,180.93525,1.1558700000000002,-0.16733,-0.0038299999999999996,0.9858899999999999,12,19.4879,-19.9158,0.15895399999999998,2.64083,2.1889,53.4334,0.1878,0.4993102832628654
6662,181.0385,1.1348200000000002,0.73668,-0.63707,0.2268,12,19.7686,-19.216,0.133183,3.47571,2.5659,-55.1144,0.3735,0.49720303171137337
6745,181.60733000000002,1.18337,0.20938,0.9745799999999999,0.07977000000000001,12,19.7458,-20.3749,0.213995,1.91367,3.3854,87.4793,0.0545,0.5023193856765497
6814,181.84283,1.07674,-0.44831000000000004,0.13826,0.8831200000000001,12,17.8627,-20.7491,0.113445,2.9036,3.8301,81.5399,0.5707,0.49857417879936144
6833,181.81179,1.13724,-0.7298399999999999,0.30268,0.6129600000000001,12,19.5394,-20.9962,0.254282,2.04928,3.3784,23.8697,0.8074,0.4960302922505867
6859,181.98121,1.05313,-0.52868,-0.60864,0.59165,12,18.7257,-20.6716,0.158598,2.7974200000000002,3.0882,-22.4887,0.774,0.49885301441979363
6963,182.50817,1.16616,-0.23434000000000002,0.56345,0.79222,12,19.3632,-20.0577,0.15984600000000002,2.57369,2.2612,75.3373,0.2267,0.5021230464794065
6983,182.59975,1.2069299999999998,-0.055970000000000006,0.99167,-0.11600999999999999,12,19.7905,-20.2411,0.205659,2.46824,19.2251,-62.4762,0.7402,0.5009326958033016
7039,182.717,1.19992,0.061120000000000015,0.9979399999999999,0.01961,12,19.3374,-20.6891,0.205869,2.27947,3.7875,84.3198,0.5549,0.5034177641379057
7123,183.071,1.19239,0.00627,0.9869600000000001,0.16080999999999998,12,19.73,-20.2947,0.20571599999999998,2.48251,4.9296,85.8242,0.0332,0.5007986735743638
7203,183.54029,1.22764,-0.2476,-0.67879,0.69133,12,18.4933,-20.8521,0.155093,2.1185,2.2451,75.6701,0.5086,0.5018608750764306
7248,183.66625,1.11442,-0.19112,-0.72347,0.66338,12,19.0162,-20.3342,0.155423,3.37414,4.3436,-62.7422,0.5914,0.5006977088767985
7263,183.75125,1.1990399999999999,-0.23596999999999999,0.35425999999999996,0.9048799999999999,12,18.1474,-20.6945,0.12533699999999998,3.8821800000000004,3.1727,78.3976,0.3899,0.49871905362786995
7326,184.01058,1.0689600000000001,-0.038939999999999995,-0.7843399999999999,0.6191,12,19.6226,-19.7396,0.156192,2.37602,2.0068,40.4099,0.5255,0.5027928841277344
7413,184.42683,1.19918,0.99126,-0.10782,0.07597999999999999,12,19.664,-20.3148,0.201782,2.75774,2.1236,59.565,0.4397,0.49645150974337565
7458,184.627,1.05531,-0.94896,0.028030000000000003,0.31416,12,19.0622,-19.6466,0.118434,2.3312,2.0135,-85.8247,0.6394,0.5042343970879644
7528,184.96758,1.14209,-0.41668999999999995,0.13477999999999998,0.899,12,19.9012,-20.8081,0.27158899999999997,1.9478099999999998,2.5569,-20.8468,0.6895,0.5002268804574169
7565,185.21992,1.13742,0.22655,0.3799300000000001,0.89685,12,18.7065,-19.91,0.114004,2.09845,2.5177,-51.7168,0.7497,0.5021423564210551
7593,185.344,1.09796,0.04282,0.44842,0.8928,12,18.3575,-20.2506,0.113423,2.0201599999999997,2.7224,-57.9052,0.8136,0.5000896403378199
7835,212.34996,1.09851,-0.54884,0.6804,0.48563,15,18.6953,-20.9748,0.177103,3.1264,4.7117,33.9157,0.5138,0.4999020525727655
7840,212.36778999999999,1.0800299999999998,-0.54884,0.6804,0.48563,15,19.1229,-20.5471,0.17686300000000002,2.09733,2.6843,-82.4094,0.5017,0.5014492351892273
7850,212.54542,1.09891,-0.70949,-0.6178100000000001,0.33903,15,18.2647,-20.2065,0.106949,3.5065800000000005,2.0074,-68.7405,0.856,0.5002044260845288
7880,212.95742,1.07863,-0.09233,0.19902999999999998,0.97564,15,18.6751,-20.1391,0.123867,2.26221,4.067,76.7663,0.7221,0.5014477991462943
7906,213.45637999999997,1.07974,0.38095999999999997,0.27662,0.8822399999999999,15,19.3334,-20.3716,0.180066,2.31115,3.1819,77.314,0.8047,0.5011546736177415
8093,174.73637,-1.21951,-0.33102,0.21450999999999998,0.9189200000000001,12,19.2861,-19.8978,0.1449,3.44854,5.0684,-39.9252,0.6892,0.4975724513049509
8101,174.79612,-1.16022,-0.56977,-0.8165100000000001,-0.09316,12,19.0295,-19.9446,0.13258499999999998,11.3049,12.853,35.4616,0.0933,0.4982219002591487
8157,174.93671,-1.11763,-0.10875,-0.15700999999999998,0.98159,12,19.6206,-20.2651,0.19441,3.30228,2.7934,16.2716,0.6309,0.4977587685016134
8187,175.37146,-1.19174,0.6997399999999999,0.71439,-0.00105,12,19.1956,-20.8811,0.20966700000000002,2.96041,2.5568,12.4444,0.5573,0.4990502463622136
8237,175.57291999999995,-1.0920299999999998,-0.7125,-0.6463300000000001,0.27314,12,18.8237,-20.0329,0.126125,4.160819999999998,3.827,-73.1089,0.753,0.4984104624135011
8312,176.10308,-1.1584,0.38459,0.37012,0.84564,12,17.8443,-20.5845,0.105018,3.6406,19.9973,65.5421,0.506,0.5000927204513006
8364,176.24533,-1.12286,-0.51767,-0.80084,0.30112,12,18.8059,-20.4006,0.146287,3.46096,4.5865,6.7893,0.8893,0.49897877691018494
8459,176.54679,-1.1904,-0.6569,0.29041999999999996,0.69581,12,18.5781,-20.1616,0.119994,3.02867,3.0053,49.3379,0.6725,0.49934154969176087
8488,176.60512,-1.19649,-0.43393999999999994,0.5514899999999999,0.71243,12,18.1638,-20.9546,0.140949,3.60385,4.0069,-73.4916,0.7724,0.5017547887397743
8495,176.58938,-1.05361,0.79203,0.16847,0.58678,12,18.8052,-19.9255,0.11953299999999999,2.9828099999999997,2.1306,7.7299,0.8934,0.4995954186775518
8529,176.74646,-1.12116,-0.31538,0.51159,0.7992600000000001,12,18.6773,-20.4371,0.140568,3.13687,4.192,-51.1281,0.8624,0.4983692379113317
8581,177.09983,-1.06667,-0.72846,-0.49437,0.47429,12,18.3884,-20.4284,0.12400699999999999,3.8207699999999996,3.2513,-59.5789,0.8653,0.49980172102518516
8596,177.10825,-1.08266,0.15203,0.1646,0.97457,12,19.7602,-20.6521,0.24115799999999998,4.00902,3.0435,15.4697,0.4212,0.5062316099513712
8627,177.28017,-1.07999,-0.20182,-0.775,0.5988600000000001,12,18.237,-20.8138,0.136972,3.52814,4.4974,67.4105,0.7669,0.5002761221600521
8679,177.4895,-1.1164399999999999,0.8930299999999999,-0.42489,0.1482,12,18.8082,-20.2843,0.139414,2.9921,3.8868,42.0255,0.6648,0.4980964270933945
8689,177.60163,-1.2165700000000002,-0.67033,0.62932,0.39321999999999996,12,19.0795,-20.7526,0.189995,3.09482,6.6825,-81.585,0.182,0.4999097007901119
8770,177.93812,-1.1234899999999999,0.24276,0.95511,0.16983,12,18.906,-20.6713,0.17090999999999998,2.76974,4.7404,-79.72,0.3262,0.4996683793566162
8793,178.18053999999995,-1.0583,0.32677,-0.049139999999999996,0.94383,12,19.197,-20.6299,0.189591,2.8712299999999997,5.9635,-7.5339,0.4352,0.49837852606584465
8837,178.39421000000004,-1.05586,-0.21681,0.29775999999999997,0.9297,12,19.368,-19.6451,0.134935,2.4882,2.1868,-1.7537,0.468,0.5002810588171102
8895,178.73058,-1.1809,0.35124,-0.24723,0.90305,12,18.0094,-20.4899,0.108251,2.7288900000000003,2.1285,-58.0235,0.6179,0.4967142851549923
8904,178.70288,-1.21149,0.75152,0.22193000000000002,0.62126,12,19.3153,-20.3955,0.180679,2.8165400000000003,6.6059,-42.1577,0.594,0.5019517312456011
8956,178.87812,-1.2030100000000001,0.061370000000000015,-0.8960100000000001,0.43978,12,18.5988,-20.9832,0.171246,2.89495,6.8439,-7.3425,0.4273,0.5023066736780899
8968,178.86446,-1.10937,-0.6111300000000001,-0.7586,0.22595,12,19.4752,-20.3337,0.188187,11.3054,13.3959,-1.56,0.6507,0.5003837083877147
8987,179.04254,-1.0917299999999999,-0.33200999999999997,0.5874199999999999,0.7380399999999999,12,18.8568,-20.0064,0.12648199999999998,6.831689999999999,2.0788,47.3061,0.7303,0.500496482977747
9009,179.14639,-1.2206,-0.18611,-0.02395,0.98224,12,18.6479,-20.2962,0.130907,3.87456,2.8941,46.081,0.5823,0.4973942550040074
9011,179.17496,-1.1692799999999999,0.72756,-0.44755,0.51995,12,19.0477,-20.6065,0.176401,3.5264699999999998,3.2007,-85.1787,0.7967,0.501477466045884
9016,179.18667,-1.16314,-0.38197,0.72455,0.5737,12,19.5969,-19.3874,0.133159,3.1097900000000003,8.4353,-89.7996,0.551,0.500384493461904
9089,179.45354,-1.11074,-0.59217,-0.13558,0.79432,12,18.546,-20.6603,0.146274,3.35336,3.1503,45.8101,0.6766,0.503020323983308
9189,179.84599999999998,-1.07819,-0.42763999999999996,-0.80638,0.40851,12,18.7234,-20.2459,0.13231500000000002,2.75875,5.2502,-49.5667,0.7431,0.4998474316210475
9219,179.97311000000005,-1.15355,-0.29948,0.68348,0.66571,12,18.5797,-20.2942,0.127058,5.04244,6.4107,15.2775,0.8416,0.4995712300082563
9253,180.06004,-1.22804,0.27164,-0.40521,0.8729399999999999,12,17.8126,-20.8478,0.115995,4.42214,2.1267,73.4946,0.0681,0.5017198207282876
9299,180.27553999999998,-1.0942399999999999,0.73028,-0.15089,0.66627,12,19.7499,-19.807,0.169828,3.31831,5.9522,71.0836,0.3859,0.4989544782334142
9377,180.89871000000002,-1.2302,0.87355,0.19465,0.4461100000000001,12,18.5748,-20.1408,0.11929400000000001,4.5561300000000005,19.466,-0.4695,0.8524,0.5008287101417808
9494,181.64517,-1.11341,0.60464,0.35111,0.7149300000000001,12,19.4672,-20.4265,0.19453900000000002,3.3746,4.32,89.1526,0.8041,0.4979926199083821
9508,181.77108,-1.1823700000000001,0.16952,-0.07671,0.98254,12,19.3824,-20.7947,0.218527,3.9069599999999998,3.1924,-12.5295,0.8612,0.5026823160077071
9509,181.77375,-1.23109,0.24245999999999998,-0.09566000000000001,0.9654299999999999,12,19.6869,-20.4755,0.21768600000000002,3.5255199999999998,5.9047,31.0752,0.7140000000000001,0.497680087699049
9574,181.97262,-1.2001899999999999,0.73842,0.67425,-0.0105,12,19.4643,-20.5321,0.20333800000000002,4.5105699999999995,4.4066,12.9321,0.8382,0.5015563233188123
9623,182.3585,-1.2355200000000002,-0.38564,-0.84554,0.36926,12,19.2984,-19.3021,0.11258800000000001,3.35206,19.341,83.1634,0.1379,0.499389820295716
9649,182.71538,-1.0975700000000002,0.97285,-0.13032,-0.19124000000000002,12,18.1563,-20.1889,0.101302,4.66656,5.4829,-10.0484,0.8758,0.49790786524228187
9715,182.90008,-1.13582,0.26076,-0.3745,0.8898,12,18.6638,-19.9697,0.114667,3.6056,2.2309,-29.1344,0.1874,0.49990947536577296
9916,183.98433,-1.08904,-0.06309,0.7671399999999999,0.63837,12,19.2829,-20.4099,0.179647,2.22212,2.1637,15.4918,0.6703,0.4991209777462874
9996,184.35833,-1.11103,-0.61125,0.45765,0.6457,12,19.7252,-19.6845,0.159591,3.3376099999999997,2.0105,-84.8782,0.4707,0.4977497490940141
10067,184.64792,-1.17678,0.64746,-0.67511,0.35359,12,19.6981,-20.3142,0.20466099999999998,2.5375,6.1427,27.1888,0.6297,0.500393097914833
10070,184.67792,-1.0518,-0.45863999999999994,0.83078,0.31535,12,18.6315,-20.7885,0.160029,3.04549,2.4448,-18.5813,0.4277,0.49709395496724373
10222,185.14186999999998,-1.21489,0.38672,0.07289,0.9193100000000001,12,19.6315,-19.7187,0.15541,3.6125599999999998,2.1119,88.11,0.6849,0.5011390414211517
10482,212.39307999999997,-1.07128,-0.7923100000000001,-0.6055,0.07493999999999999,15,19.7055,-19.9397,0.175808,1.8117400000000001,4.2125,-22.4457,0.4649,0.49913800694688737
10533,213.31287000000003,-1.07954,-0.87505,-0.42223999999999995,-0.23665999999999998,15,19.1504,-19.6303,0.12192599999999999,2.73935,2.7279,-69.2196,0.4237,0.49775234525043854
10589,215.04925,-1.06429,0.16245,-0.7664300000000001,0.62145,15,19.3475,-20.6287,0.200952,2.06965,3.3574,-7.6185,0.3264,0.5004421168836665
10722,174.64692,-0.78755,-0.99013,-0.11264,0.0834,12,18.7449,-20.4553,0.145901,3.16037,10.427,-68.7587,0.8072,0.4967414789542606
10737,174.91071000000005,-0.64255,-0.7246,-0.65608,0.21098000000000008,12,19.0811,-20.9956,0.21016700000000002,3.68364,3.0377,7.4149,0.6625,0.5014147426612992
10864,175.62283,-0.7196100000000001,0.7146600000000001,0.22005999999999998,0.66395,12,19.5929,-18.9221,0.108983,5.30195,2.5223,30.5755,0.1444,0.4970894575166706
10990,176.30696,-0.80018,0.01043,-0.07712999999999999,0.99697,12,19.2567,-20.3217,0.170986,3.0500599999999998,2.2774,62.9081,0.4437,0.5044997933037672
11082,176.88538,-0.80281,0.22193000000000002,-0.35005,0.9100600000000001,12,18.5545,-20.1191,0.116648,2.48115,2.8493,11.5772,0.4151,0.5030141471404393
11291,177.67292,-0.7661399999999999,-0.1706,0.07207999999999999,0.9827,12,18.3377,-20.7435,0.139012,3.03179,3.6052,-79.4151,0.3047,0.5038513035908567
11307,177.67358000000004,-0.73009,0.60244,0.33029000000000003,0.7266199999999999,12,18.2547,-20.8469,0.139953,5.71224,2.8836,23.1149,0.2351,0.5017631432412816
11310,177.71383,-0.68894,-0.31288,-0.20412,0.9276,12,18.8346,-20.2319,0.13788,3.20125,3.8877,65.5639,0.523,0.5024936690721221
11312,177.74875,-0.7117899999999999,0.16735,-0.85677,0.48778999999999995,12,18.8714,-19.9233,0.123563,3.40096,2.2751,-12.2456,0.27,0.5031530724094697
11313,177.75137,-0.71475,-0.33847,-0.11245,0.93424,12,19.0913,-19.9796,0.13814,3.9775099999999997,2.0259,60.9936,0.8878,0.5008317964441661
11328,177.66554,-0.71427,0.15469000000000002,-0.9027799999999999,0.40133,12,19.5468,-19.2479,0.12309300000000001,2.80555,2.7547,-24.3734,0.2409,0.4994129769645035
11455,178.18271000000001,-0.71885,0.41816000000000003,0.09516000000000001,0.90338,12,19.737,-20.1215,0.191803,2.85081,2.2967,44.8392,0.6205,0.49923989657427503
11503,178.50599999999997,-0.7025,0.8271200000000001,0.36715,0.42554,12,19.0832,-20.6413,0.18181,2.29632,9.0843,7.66,0.8599,0.5004327352909833
11524,178.52883,-0.6985100000000001,0.8271200000000001,0.36715,0.42554,12,19.4107,-20.3137,0.1819,2.44175,3.7963,48.788,0.8096,0.49942748038510326
11578,178.75321,-0.80384,-0.22130999999999998,0.29865,0.92835,12,19.6874,-19.2784,0.13211900000000001,2.3899,5.1581,-51.6222,0.8365,0.49751013019873663
11585,178.82612,-0.70803,-0.6927800000000001,0.42033000000000004,0.5859800000000001,12,19.7904,-19.7123,0.165659,2.8898,3.2578,48.3526,0.2932,0.5012934814531179
11590,178.85371,-0.73952,-0.4643600000000001,0.8716299999999999,0.15695,12,19.3662,-20.3481,0.180977,2.21103,2.4028,26.3535,0.6127,0.49852024698675695
11619,178.88571000000005,-0.6834600000000001,0.9157799999999999,-0.40083,0.0259,12,19.732,-20.5422,0.22672199999999998,2.2561,4.3331,-3.6714,0.5325,0.49974588368907946
11709,179.56658000000004,-0.65428,0.044969999999999996,0.76774,0.63918,12,18.1067,-20.6896,0.12335399999999999,4.46005,3.1672,-72.1563,0.7719,0.5010031175108863
11712,179.47378999999995,-0.70634,0.62155,-0.46802,0.6281899999999999,12,19.4719,-20.2026,0.17773,3.71184,2.2346,37.2497,0.3871,0.5017075629577444
11715,179.48328999999995,-0.76399,0.64382,-0.4562,0.61432,12,19.0876,-20.5822,0.17762,11.3062,2.5463,-8.5972,0.3751,0.5019689778362602
11720,179.53771,-0.7388899999999999,-0.31972,0.25483,0.9126,12,19.4068,-20.34,0.183397,3.7021300000000004,19.4137,-59.9862,0.6077,0.5004496989866387
11761,179.61029,-0.71239,-0.23355,0.33902,0.91133,12,19.4416,-20.2937,0.182525,2.8683,6.2956,-39.8144,0.8004,0.4968967888291334
11788,179.82342,-0.79081,0.38403000000000004,-0.18284,0.90504,12,18.5159,-20.7632,0.151097,4.80276,4.4668,50.6179,0.8507,0.4970169140473844
11824,179.88721,-0.6450600000000001,-0.0874,0.82925,0.552,12,18.3133,-20.4727,0.122392,4.18435,3.7317,23.961,0.6063,0.498772841155731
11879,180.10475,-0.67237,0.38169000000000003,-0.5290600000000001,0.7579,12,18.8862,-20.6557,0.168676,4.2778599999999996,4.6348,-86.8106,0.4644,0.5010993884008926
11905,180.24525,-0.80835,0.9109700000000001,0.037689999999999994,0.41076,12,19.6137,-19.9504,0.169967,4.38299,2.2346,-65.0438,0.3547,0.5050340608565961
11953,180.47836999999998,-0.68648,0.32744,0.8822,0.33838,12,18.6712,-20.9086,0.171087,5.5189900000000005,12.0463,50.0698,0.1377,0.49899414844777
12043,180.81171,-0.68289,0.9653700000000001,0.04445,0.25706,12,19.7221,-20.6004,0.23222800000000002,5.53559,4.2561,-0.885,0.6355,0.49816773165343303
12136,181.44508000000002,-0.79138,0.74188,0.35629,0.56805,12,19.1738,-20.7341,0.19604100000000002,4.30767,2.3418,24.5866,0.7357,0.4980202675038854
12149,181.57492,-0.65155,0.86959,0.36895,0.32818,12,19.8626,-20.1366,0.20424,3.4711,4.7206,-21.8813,0.3621,0.5011238937972503
12195,181.85108,-0.73879,-0.48413,-0.40245,0.77695,12,19.6107,-18.8841,0.108044,3.92784,4.2308,73.2546,0.5198,0.5022907900968995
12277,182.28025,-0.7407600000000001,-0.91207,0.34139,0.22710999999999998,12,18.9597,-20.8101,0.185123,4.34886,4.6864,-29.1755,0.6239,0.4983149400719286
12302,182.46696,-0.7853600000000001,-0.71913,0.51484,0.46667,12,17.6206,-20.8677,0.107971,4.200080000000002,9.103,-61.3794,0.843,0.5004972148035362
12349,182.64475,-0.68475,0.30457,0.35326,0.88456,12,18.8531,-20.0796,0.130486,2.87596,3.1701,-61.1322,0.6586,0.501895965463041
12357,182.67991999999998,-0.79274,-0.70175,0.01847,0.71218,12,19.1328,-19.2078,0.101102,3.59459,3.4684,53.2774,0.8859,0.49950269461143154
12524,183.35029,-0.73119,-0.35854,0.60898,0.70753,12,19.36,-20.707,0.209605,4.6447400000000005,4.5374,13.7576,0.8744,0.5014609219174859
12553,183.51046000000002,-0.76365,-0.95529,-0.29351,0.03553,12,19.6615,-20.0418,0.179949,3.5615900000000003,3.0285,-12.8487,0.6637,0.49887832260420545
12629,184.04633,-0.7983,0.18733,-0.32381,0.9273899999999999,12,19.7163,-19.0078,0.11919400000000001,2.52904,5.7195,-33.2843,0.6024,0.4976144985316853
12685,184.1365,-0.7549600000000001,0.16732,-0.25368,0.9527100000000001,12,19.7547,-18.9814,0.12051500000000001,2.0099299999999998,2.0109,87.7794,0.447,0.49884231899717235
12705,184.13592,-0.7773800000000001,-0.38599,-0.76741,0.51195,12,19.562,-20.9839,0.254483,4.29101,3.2335,-30.2458,0.1738,0.5000294308207058
12716,184.23471,-0.7630899999999999,0.62708,0.5393100000000001,0.56207,12,19.5125,-19.2625,0.12181600000000001,2.10042,5.9359,-71.1856,0.6683,0.5009827622873643
12840,184.78142,-0.75025,0.77303,0.40554,0.48781,12,18.2922,-20.8558,0.142717,3.75164,4.654,-16.4103,0.6641,0.5000974681431876
12848,184.79504,-0.8143,0.77303,0.40554,0.48781,12,19.0957,-20.0533,0.142777,2.43972,3.24,32.7685,0.4151,0.5000192466312087
12849,184.795,-0.81515,0.8623299999999999,0.07943,0.50008,12,19.4187,-19.5836,0.134187,2.31188,3.3737,-36.7348,0.5028,0.49940281822975086
13425,213.28762000000003,-0.65341,0.6509999999999999,-0.08553,0.7542399999999999,15,18.3271,-20.4284,0.121074,3.12688,2.3015,48.4051,0.7714,0.49926964140349583
13544,213.74646,-0.83847,-0.04657,0.99315,0.10718,15,18.4713,-20.208,0.116934,3.5498800000000004,5.4703,-67.9895,0.773,0.495527179291833
13555,213.83863,-0.67302,-0.86024,-0.32094,0.39621,15,19.1632,-20.0567,0.147117,1.9986,2.2058,-0.329,0.6147,0.4958910600420219
13634,214.093,-0.77347,-0.15287,0.1107,0.98203,15,19.3896,-19.7601,0.142819,2.56582,2.8114,-54.0683,0.6361,0.497853220989109
13670,214.226,-0.82688,-0.54118,0.83819,-0.06752000000000001,15,19.5753,-19.505,0.138694,3.8003199999999997,2.5377,46.5605,0.608,0.4998741034015616
13792,215.13762999999997,-0.64369,0.11258,0.08516,0.9899899999999999,15,18.8472,-20.7206,0.170013,3.84006,15.0318,-66.4469,0.7283,0.49882171045023704
13927,215.72879,-0.762,0.69306,-0.6389699999999999,0.33375,15,19.605,-20.2637,0.193002,2.97055,4.0811,-15.3088,0.4998,0.49855051229754765
13979,215.95842000000002,-0.6926,-0.46208999999999995,0.7072,0.5351100000000001,15,18.4049,-20.9838,0.158078,4.08362,5.709,26.5075,0.6815,0.49881186912365366
13980,215.95962000000003,-0.69125,-0.46208999999999995,0.7072,0.5351100000000001,15,18.8587,-20.53,0.15776800000000002,5.25242,3.6107,48.5742,0.8278,0.4970821174666963
13986,215.99208,-0.63644,0.9792,-0.15387,0.13222,15,18.5391,-20.4884,0.135629,2.3964,4.1497,-10.9425,0.5760000000000001,0.5000795138882645
14121,216.54521,-0.75842,-0.9527700000000001,-0.12955999999999998,0.27469,15,18.9962,-20.6603,0.175872,2.96474,3.791,-0.7324,0.3349,0.49575030495033773
14205,216.86782999999997,-0.78675,0.12598,-0.9918899999999999,0.0169,15,19.2774,-20.6175,0.194992,4.16084,2.3549,23.4902,0.5403,0.49884511935903736
14217,216.97521,-0.74308,-0.08216,0.8910299999999999,0.44643999999999995,15,18.8678,-20.6186,0.165446,3.2264,2.0293,-73.3674,0.7428,0.4990515100705281
14307,217.18658,-0.7773100000000001,-0.1572,-0.98756,0.0039299999999999995,15,19.4549,-20.4383,0.194865,2.39688,2.0408,-55.6068,0.8081,0.4969622956840543
14347,217.32313,-0.65077,0.36596999999999996,-0.23051,0.9016299999999999,15,19.631,-20.5294,0.2175,3.07424,9.6738,60.4087,0.5849,0.5006749849338904
14443,217.82079,-0.7553300000000001,0.466,0.80767,0.36125,15,18.9274,-20.0489,0.131913,2.16962,2.402,-60.5949,0.2164,0.49871659201266755
14446,217.84753999999998,-0.7500100000000001,0.45069,0.8056399999999999,0.38448000000000004,15,18.2914,-20.6849,0.132423,3.1998,3.5465,50.7081,0.8116,0.50365577000112
14600,218.58579,-0.66893,-0.8781700000000001,0.03993,0.47667,15,19.8067,-20.3797,0.219877,3.4489699999999996,2.1901,-75.6389,0.6517,0.5008624294579613
14605,218.51907999999997,-0.72267,-0.23706,0.9546899999999999,0.17994000000000002,15,19.1391,-20.3346,0.16384500000000002,1.8679400000000002,3.4647,82.5187,0.4334,0.5002138597399253
14609,218.53238,-0.6392800000000001,0.86146,0.50781,0.0028899999999999998,15,19.0628,-19.9997,0.137114,4.04859,2.5725,-27.963,0.5873,0.5014615236781157
14815,219.23975,-0.76499,0.26927,-0.23256999999999997,0.9345600000000001,15,18.5362,-20.5552,0.139853,4.77963,2.388,-29.922,0.1139,0.497839082157569
14861,219.41733,-0.66959,-0.34676,-0.87849,0.32866,15,18.7683,-20.5261,0.151809,2.42309,3.3222,-64.5654,0.8932,0.49821108308299156
14940,219.69725,-0.77795,0.3782,-0.81608,0.43701,15,19.6351,-20.2615,0.195527,3.25672,2.405,-19.6948,0.1436,0.49875874734087566
14990,219.96225,-0.6554399999999999,-0.7020000000000001,-0.22788000000000005,0.67473,15,19.2819,-20.4289,0.1806,1.61942,2.1592,56.6508,0.624,0.5002880371364723
15031,220.25007999999997,-0.7349600000000001,0.15523,-0.005229999999999999,0.9878600000000001,15,19.4,-20.3944,0.18675899999999998,2.10541,2.7928,3.357,0.795,0.5026699271536842
15063,220.35125,-0.6733100000000001,-0.8718799999999999,0.43968999999999997,0.21565,15,18.7886,-20.4725,0.149509,2.2347200000000003,3.6159,-66.3363,0.5302,0.499968612024706
15066,220.3645,-0.65363,-0.8718799999999999,0.43968999999999997,0.21565,15,18.5391,-20.7221,0.15111,2.28856,4.6693,-21.5983,0.3579,0.49785383109561143
15162,220.65946,-0.6736,-0.33155,-0.87698,0.34783000000000003,15,19.4475,-20.5756,0.205585,1.61711,5.006,18.596,0.4972,0.4948227215500062
15181,220.78832999999997,-0.82247,-0.0075,0.31213,0.95001,15,18.638,-20.626,0.149871,2.60985,3.4392,-68.347,0.4617,0.5025019874602856
15244,220.89242000000002,-0.78399,0.64051,-0.76736,-0.03,15,18.8423,-20.4462,0.15143,2.8423599999999998,3.2372,-19.5447,0.7044,0.4984682075265043
15252,220.99903999999998,-0.6393399999999999,0.39416999999999996,0.31401,0.8637299999999999,15,19.5896,-20.3069,0.19523,1.4993,2.0434,-61.8879,0.285,0.49997455293535914
15280,221.09908,-0.75712,0.6748,0.60893,-0.41695,15,18.8489,-20.8731,0.181088,2.46755,2.5573,-62.4484,0.7269,0.5020669562355572
15282,221.10467000000003,-0.7369399999999999,0.6748,0.60893,-0.41695,15,19.6517,-20.0704,0.182359,1.92507,3.8078,-71.2996,0.4517,0.49582010180625813
15295,221.16828999999998,-0.71503,0.80566,0.58612,0.08592000000000001,15,19.2183,-20.8105,0.20578400000000002,2.08521,2.8437,-33.9239,0.5106,0.49940659238367113
15534,222.65821,-0.77974,-0.91775,0.31274,0.24481999999999998,15,18.5462,-19.781,0.10051900000000001,3.24401,2.2299,87.1637,0.7947,0.4975788382954751
15820,174.40263000000004,-0.27833,-0.43858,-0.6289899999999999,0.64189,12,19.5519,-20.5034,0.208916,2.89332,2.5519,-29.2515,0.8432,0.5031050637666981
15859,174.77796,-0.29043,0.58414,0.7719600000000001,0.25072,12,18.6579,-20.2024,0.126175,4.506,2.6642,-80.0421,0.7921,0.5043295855203322
15903,175.06458,-0.22186,0.27425,0.8367700000000001,0.47392,12,18.9848,-19.3402,0.100423,3.29639,2.8676,-78.1662,0.4856,0.49868829655584623
16017,175.41,-0.24809,0.6979,0.5524100000000001,0.45582,12,19.5256,-18.7915,0.10008099999999999,3.81452,2.5104,24.4416,0.4814,0.4991013657348205
16043,175.67812,-0.23778000000000002,0.46857,0.8635299999999999,0.18644000000000002,12,18.8476,-19.8648,0.118603,3.60025,3.5526,26.8746,0.5935,0.5021352441113315
16057,175.74667,-0.28833000000000003,0.4709600000000001,0.8641,0.17753,12,18.2737,-20.4393,0.11863299999999999,3.7112,3.0736,27.5373,0.8584,0.5003722667199669
16059,175.83098,-0.27781999999999996,-0.47048,-0.39803,0.78754,12,18.1699,-20.5134,0.117131,3.24084,3.4233,-48.3605,0.6306,0.5022333939376362
16151,176.35921000000005,-0.23923000000000005,0.38711,-0.047619999999999996,0.9208,12,19.6147,-20.9802,0.259581,2.97022,20.0,35.5257,0.6758,0.4991461313930983
16152,176.35846,-0.27624,-0.66909,0.66862,0.32447,12,18.2482,-20.2282,0.10718699999999999,3.09279,3.4372,19.9952,0.622,0.49733419091255565
16162,176.36379,-0.25988,0.38711,-0.047619999999999996,0.9208,12,19.6933,-20.9017,0.260022,2.99257,3.6108,-41.5548,0.7599,0.5005240392923193
16170,176.50753999999995,-0.23875,0.03924,0.58963,0.80672,12,19.0602,-20.5564,0.173727,2.62245,4.0925,59.2861,0.8649,0.4989078521122405
16178,176.45092,-0.39494,-0.8818600000000001,0.20001,0.42698,12,19.7044,-18.749,0.106136,2.53115,3.9387,23.1578,0.2324,0.49753402093425103
16225,176.74363,-0.25781,0.45165,0.04985,0.8908,12,18.2969,-20.4982,0.12286500000000004,4.03586,19.9115,51.6912,0.546,0.4980306802872674
16260,176.81983,-0.26398,-0.26066,0.929,0.26271,12,19.6069,-20.9785,0.257797,3.31744,2.9533,-21.0429,0.2163,0.49670181651607925
